time,temp,prec
1758,14,0
1759,18,0
1760,21,0
1761,23,0
1762,25,0
1763,26,0
1764,27,0
1765,29,0
1766,29,0
1767,29,0
1768,29,0
1769,27,0
1770,23,0
1771,25,0
1772,23,0
1773,21,0
1774,21,0
1775,21,0
1776,21,0
1777,19,0
1778,18,0
1779,17,0
1780,17,0
1781,17,0
1782,21,0
1783,27,0
1784,32,0
1785,35,0
1786,38,0
1787,40,0
1788,43,0
1789,44,0
1790,45,0
1791,45,0
1792,43,0
1793,40,0
1794,40,0
1795,40,0
1796,38,0
1797,38,0
1798,39,0
1799,37.8333333333,0
1800,39,0
1801,38,0
1802,38,0
1803,40,0
1804,40,0
1805,41,0
1806,40,0.03
1807,41,0.01
1808,40,0.01
1809,42,0.00777777777778
1810,42.6666666667,0.00444444444444
1811,44,0.00111111111111
1812,46,0
1813,49,0
1814,51,0
1815,53.5,0
1816,56,0
1817,50,0
1818,46,0
1819,47,0
1820,43,0
1821,44,0
1822,40,0
1823,37.5,0
1824,39,0
1825,38.3333333333,0
1826,35,0
1827,37,0
1828,36,0
1829,36,0
1830,37,0
1831,37,0
1832,38,0
1833,39.5,0
1834,39,0
1835,40.5,0
1836,40,0
1837,40,0
1838,41,0
1839,42,0
1840,42,0
1841,39,0
1842,38,0
1843,36,0
1844,35,0
1845,36,0
1846,36,0
1847,35.75,0
1848,35,0
1849,31,0
1850,32,0
1851,29,0
1852,29,0
1853,28,0
1854,32,0
1855,40,0
1856,43,0
1857,46,0
1858,48,0
1859,50,0
1860,52,0
1861,54,0
1862,55,0
1863,56,0
1864,55,0
1865,51,0
1866,48,0
1867,45,0
1868,45,0
1869,46,0
1870,47,0
1871,47.75,0
1872,47,0
1873,48,0
1874,49,0
1875,50,0
1876,50,0.012
1877,47,0.051
1878,44.5,0.04
1879,46,0
1880,50,0
1881,52,0
1882,60,0
1883,64,0
1884,68,0
1885,69,0
1886,69,0
1887,66,0
1888,61,0
1889,55,0
1890,54,0
1891,52,0
1892,51,0
1893,50.3333333333,0
1894,49.3333333333,0
1895,45.1666666667,0
1896,43.5,0
1897,42,0
1898,41,0
1899,41,0
1900,40,0
1901,39,0
1902,42,0
1903,46,0
1904,51,0
1905,52,0
1906,55,0
1907,56,0
1908,54,0
1909,55,0
1910,54,0
1911,48,0
1912,48,0
1913,47,0
1914,46,0
1915,41,0
1916,41,0
1917,38,0
